上海餐厅,2016首届新美大甜品嘉年华(环球金融中心会场),总店,准四星商户,133,50,7.4,7.2,7.3,面包甜点,陆家嘴,世纪大道100号(近东泰路)
上海餐厅,开心丽果鲜榨果汁吧(正大广场B2店),分店,三星商户,233,20,6.9,6.9,6.8,饮品,陆家嘴,陆家嘴西路168号正大广场东区B2层S0-3号(近东方明珠)
上海餐厅,克莉丝汀(世纪大道站店),分店,准四星商户,96,13,7.1,6.9,7.2,面包甜点,陆家嘴,地铁二号线世纪大道2-105号(近东方路)
上海餐厅,苏格一家(上海陆家嘴正大广场店),总店,准四星商户,27,21,6.9,7.0,7.1,面包甜点,陆家嘴,陆家嘴西路168号正大广场西区4层(近东方明珠)
上海餐厅,Kempi Deli,总店,准四星商户,10,,7.2,7.2,7.5,面包甜点,陆家嘴,陆家嘴环路1288号上海凯宾斯基大酒店一层(东园路)
上海餐厅,Chavmont,总店,准四星商户,1,,7.2,7.0,7.2,面包甜点,陆家嘴,世纪大道8号地下
上海餐厅,果之满满鲜榨果汁吧(太金店),分店,准四星商户,129,22,7.6,7.6,7.5,饮品,陆家嘴,银城中路488号太平金融大厦1楼102A室
上海餐厅,面包新语(上海中心大厦店),总店,三星商户,14,,6.9,7.0,6.7,面包甜点,陆家嘴,陆家嘴环路479号上海中心大厦B2层
上海餐厅,唯尚现烤面包房(栖霞路店),分店,三星商户,50,19,6.7,6.7,6.8,面包甜点,陆家嘴,栖霞路601号(近浦东南路)
上海餐厅,夏日沫沫茶(陆家嘴店),总店,准四星商户,6,,7.5,7.2,7.3,饮品,八佰伴,中国（上海）自由贸易试验区商城路618号地下一层甲部(甲B)
上海餐厅,艺冉时光酸奶酪(陆家嘴店),总店,准四星商户,16,17,7.7,7.6,7.6,西式甜点,陆家嘴,陆家嘴环路958号华能大厦1楼
上海餐厅,天天果园轻食店(证券店),分店,准四星商户,11,25,7.5,7.4,7.5,饮品,陆家嘴,浦东南路528号证券大厦地下一层03A室
上海餐厅,MultiTouch(正大广场店),总店,三星商户,0,,0.0,0.0,0.0,面包甜点,陆家嘴,陆家嘴西路168号正大广场5层(近东方明珠)
上海餐厅,开心丽果鲜榨果汁吧(正大广场8F店),总店,准四星商户,12,21,6.9,7.2,7.3,饮品,陆家嘴,陆家嘴西路168号正大广场西区8层02号(近东方明珠)
上海餐厅,喝椰子,总店,准四星商户,3,,7.2,7.2,7.2,饮品,陆家嘴,陆家嘴西路168号
上海餐厅,天使之橙(正大广场店),总店,准四星商户,30,14,7.5,7.1,7.2,饮品,陆家嘴,陆家嘴西路168号正大广场B1
上海餐厅,牛奶棚(浦南店),总店,三星商户,48,15,7.0,6.8,6.6,面包甜点,陆家嘴,浦东南路599号
上海餐厅,果之满满鲜榨果蔬汁(震旦国际大厦店),分店,准四星商户,96,17,7.4,7.3,7.3,饮品,陆家嘴,富城路99号B1楼05单元(近银城中路)
上海餐厅,乐茶趣鲜奶茶铺(花旗店),总店,准四星商户,40,27,7.0,7.1,7.2,西式甜点,陆家嘴,花园石桥路33号花旗银行大厦1楼(近富城路)
上海餐厅,magocake芒果小子,分店,准四星商户,1,138,7.3,7.3,7.3,面包甜点,陆家嘴,延安东路687号
上海餐厅,Freshmind,总店,准四星商户,19,22,7.3,7.4,7.3,饮品,陆家嘴,杨高南路759号2层04A单元(陆家嘴软件园)
上海餐厅,匠造烘焙(陆家嘴配送站),分店,三星商户,0,31,0.0,0.0,0.0,面包甜点,陆家嘴,世纪大道18号
上海餐厅,Angrybirds愤怒的小鸟(正大广场店),总店,准四星商户,39,50,7.0,7.3,7.2,饮品,陆家嘴,陆家嘴西路168号正大广场5层
上海餐厅,LA TEA,总店,准四星商户,3,,7.4,7.4,7.4,饮品,陆家嘴,浦东南路111号文华东方酒店地下一层商铺
上海餐厅,开心丽果,总店,准四星商户,1,,7.3,7.3,7.3,饮品,陆家嘴,浦东南路256号一楼大堂(东门)
上海餐厅,果汁源鲜榨果汁(栖霞路店),总店,准四星商户,99,14,7.6,7.2,7.5,饮品,陆家嘴,栖霞路58号(近南泉北路)
上海餐厅,火车嘟嘟,总店,准四星商户,3,,7.1,7.1,7.1,冰淇淋,陆家嘴,陆家嘴西路168号正大广场6层(近东方明珠)
上海餐厅,茶驿站,总店,准四星商户,65,11,7.5,7.3,7.6,饮品,陆家嘴,南泉北路162号-6(栖霞路)
